15449 19312 3863
127.084,17
7.33014,5
281.188,4
71.2667,15
300.277,31
275.223,29
221.048,10
49.9617,19
194.963,12
-174.098,9
-112.086,24
280.214,15
57.0839,8
-7.13384,10
312.868,20
299.132,7
-52.0881,13
153.49,3
178.301,7
-41.9858,14
243.846,14
21.8722,6
-62.0801,13
105.57,11
288.522,12
42.0155,14
-264.522,8
39.5071,7
132.669,28
220.585,6
108.565,7
-21.4489,5
64.0069,4
87.0081,12
4.70486,7
158.838,10
238.217,8
20.3796,11
154.874,4
-27.347,13
125.719,12
17.6545,14
139.58,32
263.409,29
86.6587,33
135.129,15
19.0195,4
-28.1626,7
-154.179,13
310.369,5
155.346,6
42.8014,11
87.6497,12
-211.61,10
28.6192,3
-44.1222,10
251.425,5
-17.9243,12
-85.7521,6
164.923,6
-264.46,14
163.032,18
-66.284,17
-147.828,12
-41.8422,3
-22.0713,2
-45.8907,15
119.775,17
280.934,8
129.6,5
1.99442,17
238.927,18
-67.8061,10
203.512,24
106.411,9
127.335,5
203.218,19
60.4244,6
-100.466,9
20.5226,4
180.612,5
368.75,18
222.997,10
5.18704,12
339.249,19
-93.5591,10
-5.35482,5
93.8402,6
-78.6863,7
42.0793,20
204.59,6
181.667,2
-71.8396,6
18.0092,16
-114.446,4
238.16,10
-249.989,5
16.9343,4
80.8758,6
113.212,18
177.526,4
-31.9153,21
-89.4825,3
292.01,9
258.596,12
53.8761,16
207.524,2
52.7218,10
-101.265,4
182.067,14
-80.5478,9
285.827,21
73.716,14
167.152,4
228.914,5
-192.021,6
208.034,15
202.427,15
49.6004,5
-296.147,2
87.6828,13
-96.6019,4
287.264,8
222.117,35
-60.6557,8
-190.363,11
-3.15612,14
206.915,14
24.0384,16
56.4655,21
237.294,5
34.4827,16
50.0197,5
-110.076,1
299.805,28
-25.9001,7
-54.0806,12
178.793,20
323.954,14
-21.7769,14
-143.78,5
105.125,15
232.575,5
13.2252,3
-63.8124,2
-312.182,3
122.69,20
244.871,13
49.7489,12
109.463,11
-197.987,9
-20.8381,13
167.406,26
-102.755,12
42.8169,3
-112.598,8
-31.6065,3
283.94,26
210.503,4
-111.066,5
262.349,7
188.915,14
58.4269,2
-34.3346,12
187.696,10
158.38,5
256.583,2
-33.6068,12
-30.3809,21
139.536,8
179.377,18
-25.2502,8
161.343,3
-69.1278,23
72.7543,7
-55.3156,9
64.1817,7
122.292,14
125.503,8
30.6791,24
-59.4536,3
-45.3972,1
236.421,9
18.7753,10
-33.86,1
-142.084,11
236.219,2
36.288,5
24.7757,8
68.9256,18
-214.597,21
42.518,16
-55.869,5
-104.858,7
-195.084,3
-44.5745,9
297.705,13
64.0547,17
69.0474,12
109.107,10
146.463,11
239.503,7
-96.1948,11
294.206,7
98.5477,7
-74.7484,9
210.515,10
19.9579,1
108.153,17
-86.222,1
-167.827,3
109.033,11
-11.1091,7
-37.9882,4
-33.0458,12
-12.7105,3
248.975,19
129.515,27
-156.762,2
90.7252,12
-162.786,4
-77.9322,5
120.109,15
-22.0617,12
-27.1305,6
93.3631,18
-48.7774,15
-17.4693,8
69.1554,9
213.916,3
174.869,6
357.906,30
7.52044,4
38.5092,7
-111.82,8
211.525,2
345.352,12
276.171,14
229.747,21
-33.3462,3
212.85,13
33.4695,6
112.142,4
293.041,31
229.257,7
-186.159,3
26.5611,5
-29.0085,13
8.86074,8
246.546,8
273.856,28
-123.446,5
273.859,4
-66.1116,13
84.746,1
184.761,13
223.067,10
155.773,2
428.414,8
15.9636,5
9.28069,5
84.3615,25
79.55,9
-56.6048,13
326.297,12
55.3572,12
176.434,22
38.5273,15
97.1695,13
42.2038,15
-213.323,23
-89.4715,1
15.2384,26
-17.1873,2
351.135,21
293.12,28
195.584,7
59.0598,12
241.831,13
-1.00918,5
111.285,5
-155.126,12
-47.5565,7
-24.1925,5
312.612,6
-72.4816,4
96.8449,10
40.5883,17
-8.64362,22
-62.5558,24
-44.5554,2
211.574,13
337.746,11
-62.7585,4
217.292,16
44.7425,5
-135.85,6
-50.2612,6
178.712,36
39.7912,9
-34.7171,6
-42.095,12
-237.292,3
88.1918,5
220.505,12
37.6751,26
213.223,16
202.017,5
92.0126,7
275.368,7
50.2471,9
99.8824,5
-71.4163,17
-29.1294,7
25.6563,7
-34.4047,2
63.054,8
29.757,8
167.931,23
-172.052,2
392.991,9
-163.882,20
91.1267,12
310.006,10
28.0915,3
-34.868,27
47.823,6
188.131,17
-59.0726,2
-111.802,6
154.31,6
123.819,2
93.6494,5
45.663,5
144.023,4
68.0203,20
-183.972,10
91.0504,14
83.4146,6
65.2484,12
-326.096,6
25.0339,5
-150.654,38
274.789,6
-69.3889,26
-40.1252,1
125.23,5
-64.7062,2
131.497,13
105.291,13
-51.5621,7
1.63819,3
-39.4614,26
141.59,17
12.2507,18
-35.1033,11
122.938,7
-26.5203,26
147.463,18
22.8789,20
-11.634,15
7.58601,3
36.3696,5
-156.931,9
-139.444,5
0.38428,8
162.446,13
-46.235,8
121.349,13
32.0402,30
104.916,8
58.7621,3
25.3566,7
17.9276,7
54.7413,1
41.6388,4
37.8413,16
32.8042,3
55.9246,12
-8.71032,3
60.1291,14
55.4508,6
76.9349,1
80.8452,14
-16.9163,5
-96.4877,10
76.4943,22
-9.29996,24
-100.131,4
-64.718,7
96.0773,6
-16.3691,5
68.1187,18
-35.1143,8
9.80791,33
7.59618,7
-34.1024,12
11.9233,14
32.0497,9
6.65635,1
36.0656,7
-24.2463,8
-2.49556,14
58.4798,39
22.684,6
79.3111,29
-46.0541,6
-17.7595,1
-8.5173,10
-17.0955,17
-152.513,6
117.194,9
134.067,5
149.872,14
164.71,12
45.0077,19
102.845,7
106.882,5
136.887,11
-26.4468,9
-82.7702,6
112.853,2
-33.2885,29
-61.6989,3
22.3077,6
95.205,11
16.2801,7
-53.4993,3
110.787,6
96.0182,25
6.63581,5
132.349,5
-27.4743,10
60.8403,1
181.024,6
57.7812,6
32.1443,10
33.3548,7
-72.6756,6
123.373,4
92.3139,14
26.6156,4
10.7446,14
-16.5124,10
113.519,23
-124.297,7
131.243,9
-74.5579,17
-122.067,7
-130.462,5
69.6155,30
72.9188,12
-2.31071,2
-120.833,2
90.4328,6
-115.391,10
74.9365,16
-19.4661,17
-126.796,14
57.3914,22
-128.255,10
135.207,4
168.297,9
1.40463,3
-11.8242,20
12.2,13
36.2909,23
11.8595,4
168.198,16
36.3189,18
64.3707,6
-29.58,2
71.1345,10
-10.8454,10
129.975,12
-45.0424,18
76.5734,15
69.6036,9
93.2159,24
-84.9318,12
80.3005,16
63.0729,18
152.449,17
102.288,7
58.8073,10
111.553,14
61.8937,5
65.6779,4
186.827,53
-66.0724,12
133.347,28
17.118,18
-20.9698,10
-103.707,27
39.1964,8
298.613,24
-91.7732,10
-20.7744,9
140.658,4
-107.571,7
35.188,9
-75.8838,9
56.434,15
-19.7921,16
65.9563,3
-88.3159,19
207.014,22
25.5131,21
-72.6852,11
-1.80267,2
171.802,13
110.624,15
33.5209,7
7.06602,7
128.505,8
-69.0026,9
4.23274,6
-194.14,4
-43.1371,7
36.9151,9
48.9103,4
20.7702,1
-134.544,32
-35.549,8
164.69,13
112.307,7
117.535,4
-8.93318,14
-48.6008,1
207.55,9
-4.22413,19
-103.668,26
141.59,1
131.006,16
-10.802,9
48.7575,7
50.5685,9
37.9285,9
7.25213,26
127.697,20
-170.91,12
235.629,34
206.376,14
83.487,9
132.101,9
-120.716,9
-23.9358,10
-12.8218,6
51.0268,5
-34.2391,37
-48.8947,5
79.106,11
67.3651,8
28.2738,12
-8.06681,10
-0.85042,13
80.9494,8
8.46566,6
8.43315,3
34.4171,36
-67.7685,8
55.4297,24
88.3209,4
195.115,5
128.316,7
25.1269,7
-49.0998,4
148.514,7
-96.752,7
23.592,11
20.3995,7
172.055,21
261.638,4
-95.6601,11
23.0337,5
52.4518,24
93.6732,12
116.274,17
-14.7372,1
153.49,7
15.534,5
56.7886,3
-97.4991,7
54.3222,2
13.9379,10
113.013,18
298.184,16
183.195,14
97.6375,10
161.352,11
-19.1538,7
-54.8754,18
16.153,5
-54.2336,4
17.2255,15
149.447,7
181.107,7
-52.7201,5
132.244,7
-37.9355,2
94.0221,1
-123.999,4
-106.113,16
-76.3401,7
202.593,7
2.83586,11
-21.1087,19
-272.254,4
46.6383,5
-12.5622,5
33.9735,7
42.6966,19
162.723,10
72.7344,5
86.6224,19
22.3777,1
160.458,32
11.3084,6
-76.5845,10
68.3025,5
-10.2402,14
-10.6062,8
-108.948,19
-201.484,7
-66.4485,20
218.129,11
-49.2804,24
-102.776,6
-12.3575,9
21.8008,12
-39.3046,10
197.72,3
-15.1567,5
-11.0738,3
-154.296,17
-32.2086,9
57.1374,22
-78.2846,6
-13.3531,3
193.481,15
122.378,10
155.534,26
-12.2143,7
25.1816,3
36.7529,14
3.41344,3
105.813,9
147.733,1
201.8,17
-103.285,12
170.628,29
-29.6981,31
-167.592,6
-51.403,6
-64.0136,14
-80.4911,16
-2.28203,3
108.387,42
188.919,17
-144.144,28
-109.704,12
1.40948,8
100.767,4
-71.2534,14
28.2781,25
90.0296,10
246.457,15
-12.553,4
217.467,8
28.2364,15
-5.83976,4
-128.259,6
139.218,4
-107.955,19
163.93,28
-82.419,3
188.078,25
-7.15373,6
-42.9029,6
-51.1952,7
90.32,17
168.273,15
-8.05716,16
58.4248,12
110.85,35
-114.899,6
136.707,10
-125.706,4
76.7661,2
-128.134,3
-202.895,3
-32.0833,10
-195.444,7
-112.368,9
57.7325,16
138.583,10
-3.50037,2
17.3028,21
111.746,10
95.6433,28
-14.7403,11
240.712,7
1.5273,1
-7.19774,8
-50.3202,9
-59.3807,2
145.24,14
30.0297,2
44.1055,3
18.2477,5
-242.475,11
13.0132,10
-180.698,2
200.664,21
-7.3303,9
149.158,12
14.6819,20
-82.5083,26
98.9125,13
63.3836,11
6.40865,2
-33.4749,14
108.912,20
52.9706,3
26.4329,2
108.853,5
90.3534,2
185.079,6
175.745,30
103.438,9
-34.5918,20
97.4527,16
66.1157,12
9.48288,8
-67.4628,16
20.3445,9
91.7485,1
5.63645,3
-45.5168,8
-129.531,8
-0.635659,9
-10.1841,3
54.812,20
-0.188373,11
130.89,20
-28.9621,5
325.181,16
28.8095,18
264.332,17
2.9066,23
-74.4497,5
-84.5497,16
62.055,3
-30.4045,5
104.155,18
206.992,9
120.509,9
221.662,9
118.252,39
-17.2602,4
-25.2331,4
92.8761,4
90.4362,6
-145.623,13
-4.88459,12
-64.6525,5
-58.9154,8
11.593,9
157.68,18
-137.099,12
33.5789,27
16.3159,12
331.291,6
-137.106,2
199.294,5
24.1318,6
119.611,3
-41.2232,6
-348.902,6
35.5178,5
72.6977,5
-14.042,18
49.0763,11
2.36816,2
225.828,35
-85.6594,13
271.051,21
69.0178,6
136.02,22
-62.3174,4
-192.323,5
-73.3972,16
-20.2083,14
16.8367,1
21.8494,12
29.6669,28
164.036,5
48.1595,32
-137.091,10
139.504,7
216.653,6
-75.039,8
-21.6773,6
79.1114,2
151.665,3
-294.806,11
149.626,6
-90.6799,14
72.5925,22
146.711,10
55.9164,7
104.217,15
-53.125,3
-41.1729,13
36.7507,4
333.327,15
37.2208,13
47.9963,27
7.88398,2
29.6785,12
-8.93616,11
86.3288,16
-49.1381,10
-57.1679,3
-36.2535,7
-160.603,3
25.2556,5
-17.7325,9
28.592,14
-141.781,23
210.222,16
0.093142,2
-71.3405,3
-10.4261,5
121.517,17
14.8942,26
71.5364,8
-6.20813,17
105.721,6
257.104,24
238.59,4
10.6514,4
93.3044,2
90.226,15
-287.214,7
-184.772,2
-59.2901,22
38.7528,15
55.5611,16
307.149,10
8.80607,15
228.658,1
14.4042,18
133.284,18
-111.686,21
52.209,11
113.526,14
177.553,12
68.0962,12
-64.3604,2
-198.823,7
-182.684,23
92.7512,2
112.216,32
29.5042,4
51.9979,7
-68.7381,13
-141.321,10
-83.2641,10
101.326,10
170.729,6
185.392,16
46.8206,9
219.445,2
10.0227,2
24.2461,10
116.355,2
-34.8118,3
63.4744,9
96.2232,9
104.971,6
-33.8433,8
167.886,12
2.84571,8
109.166,14
135.698,20
45.2678,14
235.237,12
62.1433,26
163.443,16
-44.2459,11
-65.9153,24
193.301,11
8.45877,14
-23.4641,8
-59.6717,9
203.351,1
233.928,29
177.284,16
-44.1518,2
-163.131,3
139.785,9
129.611,3
38.2577,24
203.859,12
153.663,19
71.2885,5
13.358,11
185.182,22
2.98324,5
82.0814,7
24.6721,19
-138.267,6
142.261,4
69.4726,14
-17.902,1
223.332,7
30.2062,19
-58.9445,18
-41.3745,8
-179.11,17
159.387,2
94.689,3
107.75,24
-382.421,2
90.2666,9
-64.6235,28
-6.02783,12
134.834,5
47.7753,6
132.771,34
-161.539,2
144.443,8
111.204,32
152.816,3
-38.5898,7
8.99483,6
236.763,39
-78.6989,2
-139.605,26
146.324,9
208.005,9
162.748,8
66.147,2
44.3127,4
154.707,14
78.0336,6
305.431,7
126.27,5
115.155,1
285.814,5
-20.8683,29
-284.509,6
66.1414,5
86.2864,44
-9.48792,9
114.348,6
2.37778,15
-87.2088,3
17.3941,5
204.227,11
-111.572,2
66.2921,4
-138.567,3
-150.628,6
-63.6926,3
143.511,6
78.7981,5
-170.731,3
324.444,24
-53.193,12
212.82,9
69.0328,2
152.002,8
69.5451,3
-70.1315,3
292.29,3
89.5447,16
-71.1997,12
152.962,9
111.508,8
-9.27289,20
-1.13683,17
115.421,27
-32.13,4
-49.5117,9
150.294,12
85.6797,2
57.0327,8
135.764,18
195.467,2
93.0055,13
162.862,4
68.9359,43
2.27445,11
285.378,14
248.767,6
-265.796,16
126.032,13
-98.4562,11
115.968,14
-182.79,6
-61.9612,6
34.4008,7
42.8709,4
-64.4533,10
-198.31,21
-51.7498,12
-133.777,5
-153.848,4
63.2369,6
242.124,7
190.327,5
-67.4169,11
-121.862,5
69.0584,5
143.571,38
129.233,33
134.422,9
94.3305,17
-6.19217,16
-24.7933,9
-9.23758,3
-113.815,7
-93.0026,7
-68.6726,3
192.717,7
254.025,8
61.1663,9
139.088,21
-151.258,13
-156.809,2
247.475,23
145.34,24
-34.2423,10
-90.0531,6
14.4131,9
-149.768,4
70.8252,12
243.569,34
-306.157,33
-172.159,17
41.6567,6
47.9385,4
36.1166,19
-113.841,7
177.439,1
-154.027,5
-19.7114,6
-3.59453,3
135.12,17
94.0534,1
103.484,18
-67.4352,5
222.407,12
136.166,1
232.601,4
-1.96723,25
41.6751,8
-90.0957,4
147.227,4
38.4724,5
87.1335,3
-1.91405,2
73.5768,1
22.6489,5
259.718,15
-127.644,5
150.249,6
301.428,36
129.163,7
-176.247,7
160.968,8
-7.58726,5
19.5368,7
-223.585,6
-15.5145,1
-12.6609,13
-18.6321,7
165.065,1
127.991,18
97.6293,5
27.6078,11
48.5345,7
216.148,5
2.60793,20
-157.056,7
-111.219,34
-13.346,7
-13.283,30
8.15411,3
-160.698,1
-50.514,4
183.515,26
158.033,1
-181.985,7
-117.414,3
59.8072,2
180.517,8
-58.8838,5
171.166,17
-94.626,2
-322.7,8
46.4435,10
32.3823,12
10.9582,11
51.8136,7
12.4287,13
174.602,4
39.8489,3
-39.8813,6
-176.083,7
-227.903,2
-210.745,4
-228.317,18
105.767,17
-33.1132,28
32.8867,7
46.2554,16
83.7526,9
79.4982,8
102.1,13
124.957,6
112.985,22
-199.082,17
-55.8353,17
-179.116,8
79.645,15
-120.038,7
-143.104,11
75.7302,13
42.6774,15
-65.9464,5
-20.1106,7
157.869,16
110.256,5
23.517,10
211.584,25
236.508,9
-249.039,3
-34.2881,2
-189.697,1
88.1456,11
23.212,1
-35.826,3
13.8736,9
25.7938,13
98.6564,9
-164.179,9
-2.22556,20
140.598,13
-96.9095,6
-168.548,10
-13.2915,5
-152.032,14
76.5284,6
-86.4897,10
83.5662,13
144.196,21
121.998,3
176.406,11
35.7912,13
39.9378,1
149.519,22
-37.4544,9
100.395,27
-132.728,13
-46.7893,17
-101.848,1
253.098,8
64.3921,12
254.482,20
220.883,6
-94.2138,4
158.196,11
33.0555,7
-4.91659,10
83.4859,39
207.823,7
-3.46762,6
0.269199,1
209.794,7
102.435,6
-194.364,6
113.56,6
16.5252,17
